,link_id,osm_way_id,from_node_id,to_node_id,length,lanes,free_speed,geometry,allowed_uses
8125,8125,780218963,71316516,656127932,16.122200722218608,3,16.67,"LINESTRING (47.39974212646485 8.476861000061035, 47.39973831176758 8.477005958557129)",auto
8126,8126,29577400,3195906720,657253170,13.683294852522526,3,16.67,"LINESTRING (47.40690612792969 8.586841583251953, 47.406883239746094 8.586963653564453)",auto
8127,8127,43407280,1492865700,683543460,25.472020582027504,3,16.67,"LINESTRING (47.38105392456055 8.581177711486816, 47.380977630615234 8.581400871276855)",auto
8128,8128,68480129,3848746809,823723422,6.833784580448661,3,16.67,"LINESTRING (47.38093948364258 8.50418758392334, 47.38092041015625 8.504247665405273)",auto
8129,8129,886502660,267053279,1261444139,17.042022304682817,3,16.67,"LINESTRING (47.36252975463867 8.51879596710205, 47.36264801025391 8.518926620483398)",auto
8130,8130,142304940,1333939466,1333939427,5.742571283810107,3,16.67,"LINESTRING (47.4095344543457 8.549888610839844, 47.409610748291016 8.54988956451416)",auto
8131,8131,530969936,7108364072,1374836257,55.8558695984376,3,16.67,"LINESTRING (47.40243148803711 8.578704833984375, 47.40228271484375 8.57919692993164)",auto
8132,8132,307957331,4366133,1650700188,19.13866886210835,3,16.67,"LINESTRING (47.38335800170898 8.484091758728027, 47.38330841064453 8.484260559082031)",auto
8133,8133,154504149,1670318387,1670318389,3.8285872682711304,3,16.67,"LINESTRING (47.4127197265625 8.58360767364502, 47.412723541259766 8.58364200592041)",auto
8134,8134,154504149,1670318389,1670318396,6.57511779679125,3,16.67,"LINESTRING (47.412723541259766 8.58364200592041, 47.412723541259766 8.583701133728027)",auto
8135,8135,275580649,3692137143,1705475955,4.07069693577374,3,16.67,"LINESTRING (47.35099792480469 8.583060264587402, 47.35099029541016 8.583096504211426)",auto
8136,8136,36724391,4086022286,2028647721,5.575203210401724,3,16.67,"LINESTRING (47.41571807861328 8.512914657592773, 47.41574096679688 8.512866973876953)",auto
8137,8137,208193951,2185198044,2185198037,10.065021279920272,3,16.67,"LINESTRING (47.3681640625 8.494970321655273, 47.36811065673828 8.494887351989746)",auto
8138,8138,14945449,81559550,2236926316,5.4209785337064975,3,16.67,"LINESTRING (47.3588981628418 8.51645278930664, 47.35895538330078 8.516423225402832)",auto
8139,8139,284686649,2884057364,2884057363,7.953771528376513,3,16.67,"LINESTRING (47.37420654296875 8.524917602539062, 47.37420654296875 8.524989128112793)",auto
8140,8140,868010418,5713657705,2968386685,1.714340857146379,3,16.67,"LINESTRING (47.39336013793945 8.493086814880371, 47.39337539672852 8.493075370788574)",auto
8141,8141,8763345,7397544257,27006038,14.725461148342585,3,16.67,"LINESTRING (47.39033126831055 8.47970962524414, 47.39026641845703 8.47983455657959)",auto
8142,8142,586909190,5606972581,27256963,23.58640865695609,3,16.67,"LINESTRING (47.38766098022461 8.486851692199707, 47.38772964477539 8.486644744873047)",auto
8143,8143,395176960,5606972580,27256963,14.548249611894189,3,16.67,"LINESTRING (47.3876953125 8.486515998840332, 47.38772964477539 8.486644744873047)",auto
8144,8144,8418487,2798009102,27452367,6.946971918882851,3,16.67,"LINESTRING (47.35508346557617 8.5626802444458, 47.355072021484375 8.562742233276367)",auto
8145,8145,474765605,7797146952,30122988,2.572751594004495,3,16.67,"LINESTRING (47.33673477172852 8.539375305175781, 47.33671188354492 8.539392471313477)",auto
8146,8146,537731483,5206443083,81507778,31.543898012920355,3,16.67,"LINESTRING (47.37002182006836 8.520821571350098, 47.37015914916992 8.521089553833008)",auto
8147,8147,582263936,917977958,92517162,75.6455517168727,3,16.67,"LINESTRING (47.3565673828125 8.551340103149414, 47.35588455200195 8.551838874816895)",auto
8148,8148,33701776,1107564522,92549691,83.9451920175934,3,16.67,"LINESTRING (47.41087341308594 8.566189765930176, 47.410831451416016 8.566944122314453)",auto
8149,8149,24377936,2179172064,101379837,2.846237044698543,3,16.67,"LINESTRING (47.39192962646485 8.53842830657959, 47.391902923583984 8.538446426391602)",auto
8150,8150,11910429,6185578184,107101595,27.465873502911222,3,16.67,"LINESTRING (47.40710067749024 8.565929412841797, 47.407257080078125 8.566152572631836)",auto
8151,8151,22947207,1986773364,107139558,16.17329619170369,3,16.67,"LINESTRING (47.40519714355469 8.557536125183105, 47.4051399230957 8.557395935058594)",auto
8152,8152,546118557,5277690547,112981617,9.266544683650853,3,16.67,"LINESTRING (47.369667053222656 8.508248329162598, 47.36965560913086 8.508331298828125)",auto
8153,8153,803360922,150551683,150551584,17.24040417406069,3,16.67,"LINESTRING (47.33948516845703 8.578189849853516, 47.33928680419922 8.578267097473145)",auto
8154,8154,15219865,4975621199,151316079,41.12096690306294,3,16.67,"LINESTRING (47.35317993164063 8.576218605041504, 47.3526496887207 8.576306343078613)",auto
8155,8155,4479836,5717871997,156384136,8.032502297489756,3,16.67,"LINESTRING (47.36638641357422 8.545214653015137, 47.3664665222168 8.545262336730957)",auto
8156,8156,38210039,177014349,177006945,50.05856209083766,3,16.67,"LINESTRING (47.34939956665039 8.52288818359375, 47.34907531738281 8.52249526977539)",auto
8157,8157,50480403,225971427,225972327,8.806858548009503,3,16.67,"LINESTRING (47.38437271118164 8.53174877166748, 47.384376525878906 8.531827926635742)",auto
8158,8158,132683809,1459436629,256063073,8.703805921607403,3,16.67,"LINESTRING (47.42192077636719 8.57424259185791, 47.42181015014648 8.574265480041504)",auto
8159,8159,11792059,6174630829,256145588,75.54236921278577,3,16.67,"LINESTRING (47.42267227172852 8.479144096374512, 47.42280578613281 8.479817390441895)",auto
8160,8160,521436342,5080753541,257917885,5.88719702036085,3,16.67,"LINESTRING (47.3720817565918 8.550557136535645, 47.37203598022461 8.550600051879883)",auto
8161,8161,23920557,5395909805,257917885,6.771646114265891,3,16.67,"LINESTRING (47.37195587158203 8.550572395324707, 47.37203598022461 8.550600051879883)",auto
8162,8162,5074554,7066719654,262968542,18.407181006730898,3,16.67,"LINESTRING (47.32969665527344 8.546663284301758, 47.329856872558594 8.546538352966309)",auto
8163,8163,25601412,285902019,285902020,39.69863165198636,3,16.67,"LINESTRING (47.3301887512207 8.479680061340332, 47.329864501953125 8.479961395263672)",auto
8164,8164,30903637,27011903,317464759,84.24077098856188,3,16.67,"LINESTRING (47.37834548950195 8.577423095703125, 47.37848663330078 8.576671600341797)",auto
8165,8165,683368976,92527192,451838786,16.215362810740157,3,16.67,"LINESTRING (47.41824722290039 8.594009399414062, 47.41817092895508 8.593873023986816)",auto
8166,8166,572202136,4960082463,673454052,52.9980954982322,3,16.67,"LINESTRING (47.40042495727539 8.54358959197998, 47.400146484375 8.54315185546875)",auto
8167,8167,43407280,685958170,683543456,11.982582955934063,3,16.67,"LINESTRING (47.38026809692383 8.577877044677734, 47.38035202026367 8.57796859741211)",auto
8168,8168,803279763,2114225,685062022,58.84521502663427,3,16.67,"LINESTRING (47.34053421020508 8.567607879638672, 47.341304779052734 8.567522048950195)",auto
8169,8169,30903637,687459442,687459447,10.532866210437023,3,16.67,"LINESTRING (47.37718200683594 8.583803176879883, 47.37724685668945 8.583719253540039)",auto
8170,8170,71167250,3949933753,1108251667,7.724425144260982,3,16.67,"LINESTRING (47.36174392700195 8.560389518737793, 47.36172103881836 8.560457229614258)",auto
8171,8171,285778805,29798187,1337252159,59.81360469593635,3,16.67,"LINESTRING (47.4021110534668 8.488168716430664, 47.402320861816406 8.487649917602539)",auto
8172,8172,17051927,177016553,1355566090,15.42754264088939,3,16.67,"LINESTRING (47.35142135620117 8.52499008178711, 47.35134506225586 8.525118827819824)",auto
8173,8173,136033030,4142653614,1492865798,29.304863227873447,3,16.67,"LINESTRING (47.38263702392578 8.593123435974121, 47.382808685302734 8.592886924743652)",auto
8174,8174,33688940,292142101,1504205080,7.893815218389799,3,16.67,"LINESTRING (47.41204452514648 8.5465669631958, 47.41194915771485 8.54659652709961)",auto
8175,8175,198410711,7397550314,1650974042,12.87754058483876,3,16.67,"LINESTRING (47.39231491088867 8.476357460021973, 47.39226913452149 8.476469039916992)",auto
8176,8176,557366233,110291501,1808637981,25.507572000770747,3,16.67,"LINESTRING (47.42116165161133 8.537249565124512, 47.42126083374024 8.537468910217285)",auto
8177,8177,576360653,572456938,1847505446,5.89597967539155,3,16.67,"LINESTRING (47.42063522338867 8.502573013305664, 47.42062377929688 8.502520561218262)",auto
8178,8178,158709959,27006485,2027070157,53.025921157929886,3,16.67,"LINESTRING (47.39216232299805 8.49328327178955, 47.39216613769531 8.493760108947754)",auto
8179,8179,23077453,5878339076,2894177651,6.997298935615849,3,16.67,"LINESTRING (47.3983039855957 8.494178771972656, 47.39836120605469 8.49422836303711)",auto
8180,8180,42208485,7108387797,2952849677,41.408427160716464,3,16.67,"LINESTRING (47.396366119384766 8.513038635253906, 47.396392822265625 8.512666702270508)",auto
8181,8181,42208485,7108387796,2986311166,3.2829371229707633,3,16.67,"LINESTRING (47.39760971069336 8.507620811462402, 47.39762496948242 8.507593154907227)",auto
8182,8182,364777051,322795912,3688230823,4.702607229303407,3,16.67,"LINESTRING (47.3935775756836 8.529154777526855, 47.39356231689453 8.529195785522461)",auto
8183,8183,5880361,9297695740,3696182577,12.060877690466416,3,16.67,"LINESTRING (47.383766174316406 8.515758514404297, 47.38384246826172 8.515853881835938)",auto
8184,8184,365613466,9297695741,3696182577,10.052995022499159,3,16.67,"LINESTRING (47.383750915527344 8.515788078308105, 47.38384246826172 8.515853881835938)",auto
8185,8185,13856641,115162245,3834906708,12.653343077553716,3,16.67,"LINESTRING (47.37669372558594 8.55993938446045, 47.37674331665039 8.559830665588379)",auto
8186,8186,218926423,27494863,3834912302,13.89385529639256,3,16.67,"LINESTRING (47.37691879272461 8.554378509521484, 47.376895904541016 8.554502487182617)",auto
8187,8187,550657243,8943971790,4041937372,12.43542553324009,3,16.67,"LINESTRING (47.385555267333984 8.517523765563965, 47.3856315612793 8.517622947692871)",auto
8188,8188,745075214,73218656,4237499690,7.462335090276718,3,16.67,"LINESTRING (47.34961318969727 8.532341957092285, 47.349517822265625 8.532360076904297)",auto
8189,8189,821346720,258375353,5020804664,17.694875062881778,3,16.67,"LINESTRING (47.3698844909668 8.501696586608887, 47.37008666992188 8.501777648925781)",auto
8190,8190,320692975,6761281761,5044854090,7.860172810465341,3,16.67,"LINESTRING (47.4171257019043 8.575547218322754, 47.41716003417969 8.575480461120605)",auto
8191,8191,601313586,3947250957,5049987136,7.457162042746321,3,16.67,"LINESTRING (47.3643684387207 8.555350303649902, 47.364349365234375 8.555416107177734)",auto
8192,8192,563074576,5050127412,5050127409,16.620524463871973,3,16.67,"LINESTRING (47.36468124389648 8.554546356201172, 47.36478042602539 8.554412841796875)",auto
8193,8193,559462248,5395909703,5078920690,32.289790381081104,3,16.67,"LINESTRING (47.37398910522461 8.549895286560059, 47.37434387207031 8.549732208251953)",auto
8194,8194,10621518,5084699993,5084699990,21.536012124743994,3,16.67,"LINESTRING (47.39970397949219 8.544205665588379, 47.39975357055664 8.54439640045166)",auto
8195,8195,141604004,29798805,5819422702,15.907543056753026,3,16.67,"LINESTRING (47.39979553222656 8.519071578979492, 47.39979553222656 8.518928527832031)",auto
8196,8196,257237954,93004156,6185556909,16.468768042740784,3,16.67,"LINESTRING (47.39775466918945 8.546113967895508, 47.39793395996094 8.546198844909668)",auto
8197,8197,823540227,7688793892,7688793893,16.142911898822074,3,16.67,"LINESTRING (47.330039978027344 8.529770851135254, 47.33025360107422 8.529781341552734)",auto
8198,8198,29995542,27452326,7932697582,29.93374971223718,3,16.67,"LINESTRING (47.36150360107422 8.556333541870117, 47.36130142211914 8.556565284729004)",auto
8199,8199,74165122,8119389337,8119389336,18.10787640336818,3,16.67,"LINESTRING (47.39102554321289 8.479744911193848, 47.39110565185547 8.479898452758789)",auto
8200,8200,438520596,7164891825,455600,65.75225643933778,3,16.67,"LINESTRING (47.39393997192383 8.490878105163574, 47.394039154052734 8.490290641784668)",auto
8201,8201,15219744,571789602,27595625,2.289616083508454,3,16.67,"LINESTRING (47.34051513671875 8.572470664978027, 47.34050369262695 8.572489738464355)",auto
8202,8202,572472174,391504576,30065874,2.384041558067201,3,16.67,"LINESTRING (47.38839721679688 8.53635311126709, 47.388427734375 8.536358833312988)",auto
8203,8203,671231160,1357158618,30202172,2.600687690405458,3,16.67,"LINESTRING (47.378456115722656 8.541197776794434, 47.37847137451172 8.541218757629395)",auto
8204,8204,285303238,79225433,79225432,34.74733955229323,3,16.67,"LINESTRING (47.411380767822266 8.47841739654541, 47.41161346435547 8.478147506713867)",auto
8205,8205,762115123,2016739849,108190107,10.475809064723853,3,16.67,"LINESTRING (47.40963363647461 8.543978691101074, 47.40967178344727 8.543888092041016)",auto
8206,8206,28642890,3959867279,122041738,15.435042525483777,3,16.67,"LINESTRING (47.35825729370117 8.556215286254883, 47.35821914672852 8.556078910827637)",auto
8207,8207,74071551,4364052,139593109,15.454951048788342,3,16.67,"LINESTRING (47.3940544128418 8.49329948425293, 47.39423370361328 8.493367195129395)",auto
8208,8208,823981694,1673622429,146949488,40.86970718670639,3,16.67,"LINESTRING (47.42083740234375 8.575034141540527, 47.421363830566406 8.575124740600586)",auto
8209,8209,28196360,485361494,149463862,8.826966174128923,3,16.67,"LINESTRING (47.39095687866211 8.523122787475586, 47.39104843139648 8.523073196411133)",auto
8210,8210,15219744,150549843,150550069,16.810364163292547,3,16.67,"LINESTRING (47.34138107299805 8.571115493774414, 47.34117889404297 8.571179389953613)",auto
8211,8211,918263031,1500495060,150551010,16.372235120495,3,16.67,"LINESTRING (47.3299446105957 8.573105812072754, 47.33011245727539 8.573012351989746)",auto
8212,8212,73906955,1580502865,150876418,94.97207201153564,3,16.67,"LINESTRING (47.343780517578125 8.583738327026367, 47.343074798583984 8.583030700683594)",auto
8213,8213,270084159,29971017,255071475,33.505753999813216,3,16.67,"LINESTRING (47.37092971801758 8.474225044250488, 47.37096405029297 8.47392463684082)",auto
8214,8214,27489473,7698913595,314973594,7.664336196425127,3,16.67,"LINESTRING (47.36381912231445 8.528219223022461, 47.36385726928711 8.52828311920166)",auto
8215,8215,372798718,3685208570,352820533,10.689934334089802,3,16.67,"LINESTRING (47.358489990234375 8.583357810974121, 47.35846328735352 8.583452224731445)",auto
8216,8216,174384439,5898719358,448078186,31.82026840601442,3,16.67,"LINESTRING (47.400089263916016 8.54796028137207, 47.40008163452149 8.548246383666992)",auto
8217,8217,284092320,30064734,667012343,33.79702081372434,3,16.67,"LINESTRING (47.41279983520508 8.51724624633789, 47.41261672973633 8.516968727111816)",auto
8218,8218,28682845,843205119,843205117,23.95472171373906,3,16.67,"LINESTRING (47.37911605834961 8.527395248413086, 47.379356384277344 8.527536392211914)",auto
8219,8219,374407128,156384136,917982633,46.121043146915035,3,16.67,"LINESTRING (47.3664665222168 8.545262336730957, 47.36664962768555 8.545658111572266)",auto
8220,8220,107756106,1027163102,1027163119,2.8888315822039536,3,16.67,"LINESTRING (47.378604888916016 8.54155445098877, 47.37859344482422 8.541529655456543)",auto
8221,8221,33051121,1271284614,1271284689,6.752739981476405,3,16.67,"LINESTRING (47.33434295654297 8.54218864440918, 47.33440017700195 8.542235374450684)",auto
8222,8222,532089420,5717514194,1397530098,17.5728712656843,3,16.67,"LINESTRING (47.35401153564453 8.575433731079102, 47.35396957397461 8.575589179992676)",auto
8223,8223,51732638,1970070129,1447856184,31.07043106249794,3,16.67,"LINESTRING (47.399532318115234 8.543044090270996, 47.3994255065918 8.542774200439453)",auto
8224,8224,546093820,27493105,1447887007,17.822067807744904,3,16.67,"LINESTRING (47.402469635009766 8.535493850708008, 47.402591705322266 8.53563117980957)",auto
8225,8225,10590152,92294285,1459436656,13.081496342054129,3,16.67,"LINESTRING (47.42322540283203 8.572608947753906, 47.42317962646485 8.572722434997559)",auto
8226,8226,46604359,294468452,1492866284,24.977998150146654,3,16.67,"LINESTRING (47.40874099731445 8.593534469604492, 47.40884780883789 8.59374713897705)",auto
8227,8227,41702260,3788726490,1493768732,23.160830249859604,3,16.67,"LINESTRING (47.336761474609375 8.518597602844238, 47.33660507202149 8.518418312072754)",auto
8228,8228,180844712,1628127727,1628130598,9.791271406643736,3,16.67,"LINESTRING (47.35968399047852 8.526798248291016, 47.35980987548828 8.526776313781738)",auto
8229,8229,320692976,101735749,1673622418,21.912299663657436,3,16.67,"LINESTRING (47.42047119140625 8.58034610748291, 47.42060089111328 8.580169677734375)",auto
8230,8230,968148931,1850813818,1850813817,14.104254644929295,3,16.67,"LINESTRING (47.39881896972656 8.540351867675781, 47.39879608154297 8.540225982666016)",auto
8231,8231,42161433,1468351596,2017014454,56.88939975789059,3,16.67,"LINESTRING (47.394927978515625 8.490239143371582, 47.39479446411133 8.490742683410645)",auto
8232,8232,60741194,1492866254,2184936539,12.51393387131238,3,16.67,"LINESTRING (47.40427017211914 8.573323249816895, 47.40427017211914 8.57343578338623)",auto
8233,8233,438521947,4362590119,2968386686,15.379972790106338,3,16.67,"LINESTRING (47.39332962036133 8.494640350341797, 47.393333435058594 8.494778633117676)",auto
8234,8234,15677654,5321971777,3778176603,5.619233075029265,3,16.67,"LINESTRING (47.36744689941406 8.545377731323242, 47.36750030517578 8.54541301727295)",auto
8235,8235,569031609,4442287624,3999961201,91.20113208038083,3,16.67,"LINESTRING (47.420387268066406 8.547486305236816, 47.42095184326172 8.546760559082031)",auto
8236,8236,194924723,4241281427,4241281402,40.463676799779144,3,16.67,"LINESTRING (47.39310073852539 8.514052391052246, 47.39300155639648 8.514410018920898)",auto
8237,8237,194924723,586425482,5012735098,18.461685645098463,3,16.67,"LINESTRING (47.39375686645508 8.508896827697754, 47.39374923706055 8.509062767028809)",auto
8238,8238,558630436,5030582277,5030582276,12.33974318666109,3,16.67,"LINESTRING (47.41949462890625 8.54775619506836, 47.41941833496094 8.54765796661377)",auto
8239,8239,285303244,2889766838,5089135327,46.132905105224516,3,16.67,"LINESTRING (47.41559219360352 8.483379364013672, 47.41619110107422 8.483290672302246)",auto
8240,8240,190337922,353284478,5497666230,7.678949308975352,3,16.67,"LINESTRING (47.39997863769531 8.54319953918457, 47.400020599365234 8.543262481689453)",auto
8241,8241,454907777,2785096421,5663853094,80.87498852740111,3,16.67,"LINESTRING (47.35956954956055 8.580973625183105, 47.35924530029297 8.581666946411133)",auto
8242,8242,368504820,108191045,5711007564,30.443184769758933,3,16.67,"LINESTRING (47.409461975097656 8.540425300598145, 47.40931701660156 8.540169715881348)",auto
8243,8243,608662044,147646596,5766058076,34.0480401727587,3,16.67,"LINESTRING (47.358673095703125 8.515935897827148, 47.35850143432617 8.515652656555176)",auto
8244,8244,380779297,3840874958,6759234830,37.02157347442374,3,16.67,"LINESTRING (47.39804458618164 8.535116195678711, 47.39805603027344 8.535449028015137)",auto
8245,8245,172063129,6831374876,6831374878,19.01826702225092,3,16.67,"LINESTRING (47.38368988037109 8.506659507751465, 47.383567810058594 8.506509780883789)",auto
8246,8246,5074554,3100169757,7066719654,29.08564487633761,3,16.67,"LINESTRING (47.32942962646485 8.546852111816406, 47.32969665527344 8.546663284301758)",auto
8247,8247,104177677,7397550313,7397561788,7.669631373820762,3,16.67,"LINESTRING (47.39285659790039 8.475177764892578, 47.39288711547852 8.475111961364746)",auto
8248,8248,24586241,2172694523,7680085876,12.514691099774165,3,16.67,"LINESTRING (47.37034225463867 8.518350601196289, 47.3703727722168 8.518239974975586)",auto
8249,8249,284193365,6264339114,8932657989,90.63659680492054,3,16.67,"LINESTRING (47.385536193847656 8.49963665008545, 47.38529968261719 8.500435829162598)",auto
8250,8250,988231616,9134498150,9134498151,16.56024229782699,3,16.67,"LINESTRING (47.39507675170898 8.472884178161621, 47.39510345458984 8.472736358642578)",auto
8251,8251,365613466,3696182573,9297695741,7.535526286291962,3,16.67,"LINESTRING (47.3836784362793 8.515741348266602, 47.383750915527344 8.515788078308105)",auto
8252,8252,107421026,17284512,21546398,14.779210763547452,3,16.67,"LINESTRING (47.42241287231445 8.57421875, 47.42256164550781 8.574131965637207)",auto
8253,8253,136033030,4142653288,26823876,8.656298311900724,3,16.67,"LINESTRING (47.382171630859375 8.593790054321289, 47.38220977783203 8.593716621398926)",auto
8254,8254,4576431,1584068342,27481858,39.50984642656425,3,16.67,"LINESTRING (47.37691116333008 8.546607971191406, 47.3764877319336 8.546817779541016)",auto
8255,8255,189484004,177016550,27488702,20.367606271653248,3,16.67,"LINESTRING (47.351322174072266 8.525408744812012, 47.35145568847656 8.525568008422852)",auto
8256,8256,35359564,177011235,27488787,64.96232738575269,3,16.67,"LINESTRING (47.34771728515625 8.521256446838379, 47.34810256958008 8.52177906036377)",auto
8257,8257,17050905,261618050,27488799,28.661446570432933,3,16.67,"LINESTRING (47.33980941772461 8.52246379852295, 47.34017562866211 8.522394180297852)",auto
8258,8258,149631050,1923823790,82647442,28.156141277258865,3,16.67,"LINESTRING (47.37024688720703 8.479351997375488, 47.37026977539063 8.47909927368164)",auto
8259,8259,528465130,7694749070,83426796,5.1453070261272025,3,16.67,"LINESTRING (47.34121322631836 8.530332565307617, 47.34116744995117 8.530298233032227)",auto
8260,8260,603676656,92289009,92289010,20.49333447210627,3,16.67,"LINESTRING (47.425392150878906 8.561674118041992, 47.42548370361328 8.561847686767578)",auto
8261,8261,604653795,91498702,94719539,67.24581481537734,3,16.67,"LINESTRING (47.36639404296875 8.522453308105469, 47.36696243286133 8.522919654846191)",auto
8262,8262,530760613,5153227030,107156889,15.19322567873432,3,16.67,"LINESTRING (47.40766906738281 8.546902656555176, 47.40754318237305 8.547009468078613)",auto
8263,8263,530760613,5710994989,107156893,7.285126746633373,3,16.67,"LINESTRING (47.40660095214844 8.54804801940918, 47.40653610229492 8.548096656799316)",auto
8264,8264,90004156,1043342372,109864592,8.075860103791978,3,16.67,"LINESTRING (47.386497497558594 8.535371780395508, 47.38639831542969 8.535344123840332)",auto
8265,8265,670729284,32219909,145819268,2.6995705155342393,3,16.67,"LINESTRING (47.415565490722656 8.589007377624512, 47.41559219360352 8.588991165161133)",auto
8266,8266,392176246,3942527224,151326202,14.259749276764328,3,16.67,"LINESTRING (47.3582763671875 8.571537971496582, 47.35832977294922 8.571414947509766)",auto
8267,8267,136130939,177009486,177009488,40.45104946106564,3,16.67,"LINESTRING (47.34649658203125 8.520150184631348, 47.34680938720703 8.520445823669434)",auto
8268,8268,572394516,4920833572,236807298,13.64897873574198,3,16.67,"LINESTRING (47.37779998779297 8.548270225524902, 47.37793731689453 8.548190116882324)",auto
8269,8269,27338864,5276753753,262378069,15.759039403825183,3,16.67,"LINESTRING (47.368465423583984 8.558850288391113, 47.3684196472168 8.558988571166992)",auto
8270,8270,4730409,262972813,262972903,136.66366280749358,3,16.67,"LINESTRING (47.37008666992188 8.53048324584961, 47.36921691894531 8.529404640197754)",auto
8271,8271,41737284,262978638,262978640,9.208187003832357,3,16.67,"LINESTRING (47.37789916992188 8.54807186126709, 47.37778854370117 8.548107147216797)",auto
8272,8272,33301866,5069545260,283413145,22.69612987259224,3,16.67,"LINESTRING (47.39998626708984 8.504292488098145, 47.39987182617188 8.504481315612793)",auto
8273,8273,26116062,1065121269,285901562,48.0030919538274,3,16.67,"LINESTRING (47.33982467651367 8.4730863571167, 47.34016418457031 8.472721099853516)",auto
8274,8274,43407280,1492865711,359179343,14.328309549953232,3,16.67,"LINESTRING (47.381126403808594 8.58066177368164, 47.38111877441406 8.580790519714355)",auto
8275,8275,4805459,27513203,388052136,12.219668828180367,3,16.67,"LINESTRING (47.407325744628906 8.54948902130127, 47.40728759765625 8.549595832824707)",auto
8276,8276,53033621,29271864,458465188,36.78430134301914,3,16.67,"LINESTRING (47.39501190185547 8.512031555175781, 47.39497756958008 8.512361526489258)",auto
8277,8277,4727549,984784242,596247108,23.280769520661938,3,16.67,"LINESTRING (47.3481674194336 8.534345626831055, 47.34785842895508 8.534344673156738)",auto
8278,8278,973070249,7108127155,673851069,9.173923860303228,3,16.67,"LINESTRING (47.3818244934082 8.58292293548584, 47.38179016113281 8.582843780517578)",auto
8279,8279,38209985,3398074122,965234729,5.660453873207427,3,16.67,"LINESTRING (47.3345832824707 8.47470474243164, 47.334510803222656 8.474691390991211)",auto
8280,8280,683368976,92527191,984784386,45.777515318682184,3,16.67,"LINESTRING (47.41803741455078 8.593713760375977, 47.417701721191406 8.59337043762207)",auto
8281,8281,942264071,8009193432,986997727,35.28262618352397,3,16.67,"LINESTRING (47.36064910888672 8.534201622009277, 47.36110305786133 8.534123420715332)",auto
8282,8282,8105820,2016739847,1023051456,22.43554869013948,3,16.67,"LINESTRING (47.40862274169922 8.546412467956543, 47.40870666503906 8.546218872070312)",auto
8283,8283,88013186,5705190884,1023051456,7.7214881202584635,3,16.67,"LINESTRING (47.408721923828125 8.546287536621094, 47.40870666503906 8.546218872070312)",auto
8284,8284,90524274,1050181748,1050181692,5.483670788049648,3,16.67,"LINESTRING (47.39426040649414 8.52661418914795, 47.394317626953125 8.526644706726074)",auto
8285,8285,578505852,30065874,1100177572,4.1324577698192675,3,16.67,"LINESTRING (47.388427734375 8.536358833312988, 47.38848114013672 8.536367416381836)",auto
8286,8286,26007136,470343603,1104791441,10.07597167033532,3,16.67,"LINESTRING (47.33354187011719 8.488530158996582, 47.33341598510742 8.488560676574707)",auto
8287,8287,8420636,3720027235,1107563538,25.45368777461627,3,16.67,"LINESTRING (47.41087341308594 8.562171936035156, 47.4108772277832 8.562400817871094)",auto
8288,8288,285170656,1157674121,1157673712,8.694584860219987,3,16.67,"LINESTRING (47.33836364746094 8.474078178405762, 47.3382568359375 8.47410774230957)",auto
8289,8289,86056676,7064027090,1371003786,4.45249785729682,3,16.67,"LINESTRING (47.36464309692383 8.566374778747559, 47.36469650268555 8.566357612609863)",auto
8290,8290,350882014,1372488958,1372488955,3.2329575199542773,3,16.67,"LINESTRING (47.380897521972656 8.525466918945312, 47.380889892578125 8.52543830871582)",auto
8291,8291,821346720,5020801380,1381872156,8.022466815958754,3,16.67,"LINESTRING (47.37254333496094 8.503312110900879, 47.37260437011719 8.503371238708496)",auto
8292,8292,541012895,253266805,1388680648,31.481965092202582,3,16.67,"LINESTRING (47.36262512207031 8.531327247619629, 47.362213134765625 8.53137493133545)",auto
8293,8293,132683816,1459436672,1459436678,23.48184606339027,3,16.67,"LINESTRING (47.4235725402832 8.57305908203125, 47.42368698120117 8.57286262512207)",auto
8294,8294,671963854,917982624,1608422316,4.057133837032229,3,16.67,"LINESTRING (47.367332458496094 8.544307708740234, 47.367279052734375 8.544302940368652)",auto
8295,8295,232458306,6644390571,1904525126,12.877229591488257,3,16.67,"LINESTRING (47.41008758544922 8.593283653259277, 47.41004180908203 8.593395233154297)",auto
8296,8296,548166005,2408097299,1904525126,10.373852538957161,3,16.67,"LINESTRING (47.41007995605469 8.593484878540039, 47.41004180908203 8.593395233154297)",auto
8297,8297,23734869,2168645946,2168645948,6.615224180994209,3,16.67,"LINESTRING (47.41970443725586 8.506519317626953, 47.41978073120117 8.506548881530762)",auto
8298,8298,24596907,267276280,2236927123,4.133919925480543,3,16.67,"LINESTRING (47.36872482299805 8.51965045928955, 47.368778228759766 8.519641876220703)",auto
8299,8299,461205128,2282341065,2282341063,36.48582656756101,3,16.67,"LINESTRING (47.35174179077149 8.468559265136719, 47.35173416137695 8.468231201171875)",auto
8300,8300,28468261,766932258,2559999459,14.53232312613277,3,16.67,"LINESTRING (47.37477111816406 8.48347282409668, 47.374698638916016 8.483351707458496)",auto
8301,8301,32554254,366131590,2628341531,59.566366998909785,3,16.67,"LINESTRING (47.38882064819336 8.54194450378418, 47.389251708984375 8.542393684387207)",auto
8302,8302,192146159,1225477623,3473108732,45.814624042596925,3,16.67,"LINESTRING (47.39215087890625 8.497943878173828, 47.39214706420898 8.498355865478516)",auto
