,node_id,latitude,longitude
209,210,43.5876871,1.460901
210,211,43.6402908,1.4518988
211,212,43.5550435,1.4668724
212,213,43.5689252,1.4245704
213,214,43.5918098,1.3984708
214,215,43.578781,1.3937037
215,216,43.5924445,1.4445022
216,217,43.5674802,1.406823
217,218,43.6321079,1.3770496
218,219,43.5673896,1.4248171
219,220,43.6486555,1.3763056
220,221,43.6218589,1.3965494
221,222,43.6387147,1.4527194
222,223,43.6358128,1.473016
223,224,43.6404904,1.3826049
224,225,43.5893641,1.4219838
225,226,43.5694388,1.3750273
226,227,43.6212822,1.3968283
227,228,43.6501581,1.381637
228,229,43.6035518,1.450938
229,230,43.6074105,1.3970732
230,231,43.635246,1.4176549
231,232,43.5790748,1.3820485
232,233,43.5848745,1.4476907
233,234,43.6078529,1.3973891
234,235,43.6009632,1.4567135
235,236,43.6095161,1.4543747
236,237,43.627585,1.4834144
237,238,43.6269042,1.4337992
238,239,43.5733433,1.4925543
239,240,43.6267476,1.3851354
240,241,43.5699108,1.3910293
241,242,43.6007605,1.467892
242,243,43.6260216,1.4112065
243,244,43.5700363,1.3796641
244,245,43.5710976,1.4864946
245,246,43.5700638,1.4244843
246,247,43.649706,1.4721107
247,248,43.6480868,1.4260607
248,249,43.5915075,1.4414738
249,250,43.606535,1.3960926
250,251,43.571415,1.4390383
251,252,43.6243648,1.4112484
252,253,43.5884804,1.4232737
253,254,43.5921008,1.3982181
254,255,43.5783961,1.4681566
255,256,43.6092433,1.4539452
256,257,43.571848,1.4765749
257,258,43.5772058,1.4409117
258,259,43.6096924,1.5030625
259,260,43.6008884,1.4560799
260,261,43.6009271,1.4282374
261,262,43.5843239,1.4473556
262,263,43.5837608,1.4702063
263,264,43.5956578,1.4513075
264,265,43.5500062,1.5038023
265,266,43.6391284,1.3777139
266,267,43.5686026,1.4810248
267,268,43.6092477,1.4903337
268,269,43.5795412,1.4731976
269,270,43.5890787,1.4607219
270,271,43.6066259,1.4834142
271,272,43.5631509,1.4753722
272,273,43.5796024,1.4807528
273,274,43.5998142,1.4520295
274,275,43.5650634,1.4697354
275,276,43.5981112,1.4320093
276,277,43.6425311,1.3869997
277,278,43.5838985,1.4440657
278,279,43.571483,1.4985577
279,280,43.5670784,1.4676585
280,281,43.5748046,1.5060569
281,282,43.5944989,1.4126616
282,283,43.5946388,1.4568866
283,284,43.5977996,1.4199489
284,285,43.6068642,1.4731518
285,286,43.5745427,1.3961057
286,287,43.5543927,1.4768336
287,288,43.5655052,1.4106225
288,289,43.6365115,1.4332835
289,290,43.6273697,1.4457121
290,291,43.5824483,1.4886165
291,292,43.631291,1.3916324
292,293,43.6152001,1.464549
293,294,43.626567,1.4443956
294,295,43.5947825,1.4523769
295,296,43.5632014,1.4133322
296,297,43.5730712,1.4932592
297,298,43.5921429,1.4422066
298,299,43.5971189,1.5031047
299,300,43.6283731,1.483002
300,301,43.6047783,1.3945482
301,302,43.5911642,1.4188061
302,303,43.5649952,1.4785875
303,304,43.5580712,1.4021467
304,305,43.6105905,1.4433517
305,306,43.5763787,1.4550039
306,307,43.5636051,1.4960995
307,308,43.5910673,1.4693804
308,309,43.6431348,1.4558107
309,310,43.5811872,1.4639245
310,311,43.5779014,1.4086308
311,312,43.5707458,1.3862039
312,313,43.6475026,1.4142442
313,314,43.5843231,1.4479107
314,315,43.6418035,1.4539298
315,316,43.5925388,1.5063555
316,317,43.5801897,1.3834554
317,318,43.6210083,1.5059059
318,319,43.6081386,1.3879441
319,320,43.6086184,1.3853977
320,321,43.6224966,1.3918809
321,322,43.5956001,1.41866
322,323,43.6270823,1.4774071
323,324,43.551117,1.3942852
324,325,43.5967135,1.4528094
325,326,43.5755348,1.4888381
326,327,43.5876171,1.4601266
327,328,43.5719293,1.4388003
328,329,43.6372492,1.3906413
329,330,43.5967407,1.4520787
330,331,43.5864766,1.4910576
331,332,43.5945171,1.4406879
332,333,43.5944737,1.5002363
333,334,43.5861912,1.4051293
334,335,43.6044125,1.4048712
335,336,43.5760603,1.4066247
336,337,43.5930204,1.4435478
337,338,43.5589224,1.4638402
338,339,43.549661,1.4008407
339,340,43.6526626,1.4942518
340,341,43.6150156,1.4478904
341,342,43.6092859,1.3972291
342,343,43.5956535,1.4313039
343,344,43.6187202,1.3969794
344,345,43.5935539,1.4293456
345,346,43.5782077,1.4431994
346,347,43.6073177,1.4995487
347,348,43.6158326,1.4373352
348,349,43.5712013,1.3920135
349,350,43.6082171,1.3785522
350,351,43.5549345,1.4677244
351,352,43.6519921,1.4976926
352,353,43.6081096,1.3926529
353,354,43.6079201,1.394724
354,355,43.6082253,1.4877183
355,356,43.6065931,1.4736263
356,357,43.6057902,1.4487719
357,358,43.6125298,1.3827819
358,359,43.5547002,1.4672384
359,360,43.5826571,1.4696181
360,361,43.5939369,1.4939322
361,362,43.5934357,1.393392
362,363,43.6188708,1.445981
363,364,43.5711155,1.498307
364,365,43.6481625,1.4551808
365,366,43.6479149,1.4431817
366,367,43.6105175,1.418417
367,368,43.5642565,1.4140157
368,369,43.5973676,1.4566843
369,370,43.5913032,1.4692588
370,371,43.6059748,1.5015674
371,372,43.6527958,1.4637228
372,373,43.5709415,1.424454
373,374,43.6137228,1.4505358
374,375,43.5674163,1.4016488
375,376,43.563073,1.4251186
376,377,43.6369286,1.3756647
377,378,43.5960684,1.4539149
378,379,43.6213646,1.4579613
379,380,43.6114848,1.4150023
380,381,43.574862,1.4094995
381,382,43.5842541,1.4004845
382,383,43.6483685,1.3747536
383,384,43.6101747,1.4346922
384,385,43.5743466,1.4518819
385,386,43.5494804,1.471089
386,387,43.5751051,1.380872
387,388,43.6124588,1.4285818
388,389,43.5917015,1.4190841
389,390,43.6043342,1.4744496
390,391,43.5695712,1.4640495
391,392,43.5904771,1.4905743
392,393,43.5762161,1.4062388
393,394,43.5956928,1.4195069
394,395,43.6105281,1.4897464
395,396,43.6276464,1.4794941
396,397,43.622199,1.405571
397,398,43.6202011,1.4412646
398,399,43.5600153,1.4574797
399,400,43.5824507,1.4184869
400,401,43.6488393,1.3732805
401,402,43.6255577,1.430995
402,403,43.6178721,1.3968695
403,404,43.6221099,1.4887695
404,405,43.581681,1.4490507
405,406,43.6087119,1.3727297
406,407,43.6095945,1.4975801
407,408,43.6520996,1.4970972
408,409,43.5542431,1.4566187
409,410,43.5492562,1.4514909
410,411,43.5816192,1.4625554
411,412,43.5964092,1.4230012
412,413,43.5619265,1.3902355
413,414,43.6342516,1.3912388
414,415,43.6145875,1.4652561
415,416,43.6004829,1.4519719
416,417,43.550028,1.417014
417,418,43.6521644,1.4577096
418,419,43.5978401,1.4308052
419,420,43.5875534,1.4181042
420,421,43.5984306,1.472726
421,422,43.6138295,1.4939748
422,423,43.5721833,1.382729
423,424,43.5640164,1.4617244
424,425,43.6471529,1.4391132
425,426,43.6334228,1.4231884
426,427,43.584547,1.3994804
427,428,43.6154387,1.4935117
428,429,43.6114515,1.4198734
429,430,43.6463824,1.4548032
430,431,43.6064171,1.4564703
431,432,43.6145194,1.4936031
432,433,43.6063565,1.4825322
433,434,43.5492611,1.4203344
434,435,43.5768143,1.4699003
435,436,43.6199741,1.3894171
436,437,43.5808856,1.3848491
437,438,43.6101021,1.3727221
438,439,43.6037855,1.4069421
439,440,43.6522055,1.496319
440,441,43.5819116,1.4187796
441,442,43.5872879,1.4617088
442,443,43.5929413,1.4440886
443,444,43.5951398,1.4966528
444,445,43.5556283,1.4236288
445,446,43.6104198,1.4150248
446,447,43.5537847,1.4517419
447,448,43.6119588,1.4260096
448,449,43.6139361,1.3865605
449,450,43.5785275,1.4907998
450,451,43.5967388,1.4224002
451,452,43.573199,1.4395704
452,453,43.6007843,1.4718767
453,454,43.6167513,1.4539451
454,455,43.5791728,1.4111862
455,456,43.595996,1.4319654
456,457,43.5544663,1.5063025
457,458,43.6069927,1.4841392
458,459,43.5947369,1.498783
459,460,43.5786724,1.4842253
460,461,43.6051493,1.4791466
461,462,43.5964176,1.5014661
462,463,43.6395855,1.4293116
463,464,43.6525748,1.4378942
464,465,43.5842056,1.4486538
465,466,43.6375409,1.3837261
466,467,43.6348534,1.4173243
467,468,43.6034394,1.5046332
468,469,43.6144702,1.4653457
469,470,43.5984558,1.4565507
470,471,43.6431561,1.4678246
471,472,43.5598556,1.3949577
472,473,43.5936111,1.3914501
473,474,43.5710816,1.4746246
474,475,43.6108179,1.4200329
475,476,43.5786361,1.3820412
476,477,43.6247807,1.4428367
477,478,43.6086261,1.498191
478,479,43.5495155,1.5056015
479,480,43.6017532,1.4265853
480,481,43.5906728,1.4535181
481,482,43.6054471,1.4492231
482,483,43.5724271,1.4392242
483,484,43.5552105,1.4671535
484,485,43.6426216,1.4674933
485,486,43.6133172,1.4017048
486,487,43.6271296,1.4786769
487,488,43.6499469,1.4715905
488,489,43.6074413,1.4282904
489,490,43.6127157,1.4487413
490,491,43.5579624,1.402702
491,492,43.5708356,1.4986378
492,493,43.5773048,1.4364805
493,494,43.5627507,1.4074233
494,495,43.5541058,1.4977796
495,496,43.6091309,1.4305875
496,497,43.6527195,1.4710327
497,498,43.5723898,1.4953047
498,499,43.5492353,1.5061911
499,500,43.5968036,1.5029204
500,501,43.6160602,1.4405475
501,502,43.6200619,1.423976
502,503,43.592289,1.4408176
503,504,43.6144048,1.4897873
504,505,43.5912919,1.4192049
505,506,43.5995895,1.4405429
506,507,43.6432793,1.4164095
507,508,43.5533997,1.375201
508,509,43.5619507,1.3909552
509,510,43.6423494,1.5046427
510,511,43.6276932,1.4785452
511,512,43.6310874,1.4753974
512,513,43.5881869,1.4237767
513,514,43.6261921,1.4372295
514,515,43.6096604,1.494035
515,516,43.6093667,1.4323422
516,517,43.6220761,1.3915648
517,518,43.6233613,1.4456788
518,519,43.5924142,1.442655
519,520,43.5931732,1.4429065
520,521,43.579216,1.381229
521,522,43.5726787,1.4945307
522,523,43.6117789,1.4191521
523,524,43.5770082,1.4539836
524,525,43.5492432,1.3824708
525,526,43.5839691,1.4779661
526,527,43.5874042,1.459791
527,528,43.6004148,1.445557
528,529,43.5789146,1.4237164
529,530,43.5675468,1.4672062
530,531,43.6051292,1.4571602
531,532,43.6080185,1.4464027
532,533,43.6520329,1.4578686
533,534,43.6079578,1.4269375
534,535,43.5831934,1.4483554
535,536,43.5903759,1.420246
536,537,43.5969114,1.4314477
537,538,43.611381,1.4523492
538,539,43.6051271,1.4785552
539,540,43.6484235,1.4329759
540,541,43.5796611,1.4812771
541,542,43.6352544,1.477475
542,543,43.6099046,1.4960395
543,544,43.5965882,1.4240625
544,545,43.5665894,1.4681472
545,546,43.5961609,1.4217851
546,547,43.6267758,1.4345131
547,548,43.5995763,1.3726305
548,549,43.6132774,1.4296964
549,550,43.574585,1.3813096
550,551,43.6162682,1.4372099
551,552,43.5989656,1.4036816
552,553,43.6217864,1.4249881
553,554,43.5713578,1.4986984
554,555,43.5723869,1.4183511
555,556,43.6245212,1.4036986
556,557,43.6063385,1.4559388
557,558,43.5826778,1.3734507
558,559,43.5845423,1.3957593
559,560,43.6067058,1.4302122
560,561,43.6154241,1.4441531
561,562,43.586812,1.4070994
562,563,43.6094788,1.4320984
563,564,43.6243401,1.4105147
564,565,43.5938059,1.5063893
565,566,43.5710497,1.4390704
566,567,43.6485043,1.4254293
567,568,43.5867691,1.4628101
568,569,43.6291408,1.4763925
569,570,43.5779898,1.4505199
570,571,43.5786072,1.4237517
571,572,43.5970574,1.5033562
572,573,43.6474209,1.4382574
573,574,43.628109,1.4793106
574,575,43.628871,1.4765441
575,576,43.5621376,1.390524
576,577,43.601038,1.4277498
577,578,43.5947542,1.4530283
578,579,43.6517506,1.4128107
579,580,43.6429157,1.3867538
580,581,43.5946303,1.4488214
581,582,43.6073892,1.485341
582,583,43.5974922,1.4290164
583,584,43.5661914,1.4112129
584,585,43.5780869,1.4226434
585,586,43.6248678,1.4058886
586,587,43.5752382,1.4893156
587,588,43.5802523,1.391065
588,589,43.5771437,1.4401077
589,590,43.6356964,1.3880915
590,591,43.5493641,1.4791418
591,592,43.5730576,1.449692
592,593,43.6459656,1.4548682
593,594,43.6027727,1.4571941
594,595,43.632288,1.4892108
595,596,43.575365,1.383823
596,597,43.5557537,1.4661946
597,598,43.5715895,1.4868979
598,599,43.5654602,1.4596141
599,600,43.6066536,1.4083616
600,601,43.6263904,1.4764736
601,602,43.6005376,1.4767397
602,603,43.6030216,1.4082953
603,604,43.5604153,1.457167
604,605,43.5792332,1.4837866
605,606,43.6036472,1.4358538
606,607,43.637167,1.4770303
607,608,43.6121864,1.4453812
608,609,43.5878677,1.459754
609,610,43.5771713,1.4398033
610,611,43.6141624,1.3978132
611,612,43.5494022,1.4792435
612,613,43.6067568,1.4839349
613,614,43.5848453,1.4290067
614,615,43.562973,1.4605276
615,616,43.596447,1.5008271
616,617,43.6238156,1.3889978
617,618,43.5492363,1.4204483
618,619,43.6083107,1.4282528
619,620,43.6343556,1.3912679
620,621,43.603857,1.4749784
